instance,seed,algorithm,trace_type,objective_evaluation_count,best_fitness,best_makespan,best_load_imbalance,best_total_idle_distance,elapsed_algorithm_time,generation
w30,80,ABMA20,primary_evaluation,90,1.0200555240306564,1269.308863646738,150.76600349352907,71.71349611461366,25.561258600093424,
w30,80,ABMA20,primary_evaluation,91,1.0200555240306564,1269.308863646738,150.76600349352907,71.71349611461366,25.803337099961936,
w30,80,ABMA20,primary_evaluation,92,1.0200555240306564,1269.308863646738,150.76600349352907,71.71349611461366,25.93027040013112,
w30,80,ABMA20,primary_evaluation,93,1.0200555240306564,1269.308863646738,150.76600349352907,71.71349611461366,26.154141400009394,
w30,80,ABMA20,primary_evaluation,94,1.0200555240306564,1269.308863646738,150.76600349352907,71.71349611461366,26.234409700147808,
w30,80,ABMA20,primary_evaluation,95,1.0200555240306564,1269.308863646738,150.76600349352907,71.71349611461366,26.367040100041777,
w30,80,ABMA20,primary_evaluation,96,1.0200555240306564,1269.308863646738,150.76600349352907,71.71349611461366,26.573061499977484,
w30,80,ABMA20,primary_evaluation,97,1.0200555240306564,1269.308863646738,150.76600349352907,71.71349611461366,26.668774200137705,
w30,80,ABMA20,primary_evaluation,98,1.0200555240306564,1269.308863646738,150.76600349352907,71.71349611461366,26.76617019996047,
w30,80,ABMA20,primary_evaluation,99,1.0200555240306564,1269.308863646738,150.76600349352907,71.71349611461366,26.861089000012726,
w30,80,ABMA20,primary_evaluation,100,1.0200555240306564,1269.308863646738,150.76600349352907,71.71349611461366,27.06720390007831,
w30,80,ABMA20,primary_evaluation,101,1.0200555240306564,1269.308863646738,150.76600349352907,71.71349611461366,27.27842659992166,
w30,80,ABMA20,primary_evaluation,102,1.0200555240306564,1269.308863646738,150.76600349352907,71.71349611461366,27.762077399995178,
w30,80,ABMA20,primary_evaluation,103,1.0200555240306564,1269.308863646738,150.76600349352907,71.71349611461366,28.307545900112018,
w30,80,ABMA20,primary_evaluation,104,1.0200555240306564,1269.308863646738,150.76600349352907,71.71349611461366,28.424751800019294,
w30,80,ABMA20,primary_evaluation,105,1.0200555240306564,1269.308863646738,150.76600349352907,71.71349611461366,29.054450599942356,
w30,80,ABMA20,primary_evaluation,106,1.0200555240306564,1269.308863646738,150.76600349352907,71.71349611461366,29.258072800002992,
w30,80,ABMA20,primary_evaluation,107,1.0200555240306564,1269.308863646738,150.76600349352907,71.71349611461366,29.585574600147083,
w30,80,ABMA20,primary_evaluation,108,1.0200555240306564,1269.308863646738,150.76600349352907,71.71349611461366,29.70964469993487,
w30,80,ABMA20,primary_evaluation,109,1.0200555240306564,1269.308863646738,150.76600349352907,71.71349611461366,29.793572300113738,
w30,80,ABMA20,primary_evaluation,110,1.0200555240306564,1269.308863646738,150.76600349352907,71.71349611461366,30.34906419995241,
w30,80,ABMA20,primary_evaluation,111,1.0200555240306564,1269.308863646738,150.76600349352907,71.71349611461366,30.406666700029746,
w30,80,ABMA20,primary_evaluation,112,1.0200555240306564,1269.308863646738,150.76600349352907,71.71349611461366,30.6182729001157,
w30,80,ABMA20,primary_evaluation,113,1.0200555240306564,1269.308863646738,150.76600349352907,71.71349611461366,30.717428100062534,
w30,80,ABMA20,primary_evaluation,114,1.0200555240306564,1269.308863646738,150.76600349352907,71.71349611461366,30.83010799996555,
w30,80,ABMA20,primary_evaluation,115,1.0200555240306564,1269.308863646738,150.76600349352907,71.71349611461366,31.014661699999124,
w30,80,ABMA20,primary_evaluation,116,1.0200555240306564,1269.308863646738,150.76600349352907,71.71349611461366,31.15065319999121,
w30,80,ABMA20,primary_evaluation,117,1.0200555240306564,1269.308863646738,150.76600349352907,71.71349611461366,31.339089800138026,
w30,80,ABMA20,primary_evaluation,118,1.0200555240306564,1269.308863646738,150.76600349352907,71.71349611461366,31.43621279997751,
w30,80,ABMA20,primary_evaluation,119,1.0200555240306564,1269.308863646738,150.76600349352907,71.71349611461366,31.507676400011405,
w30,80,ABMA20,primary_evaluation,120,1.0200555240306564,1269.308863646738,150.76600349352907,71.71349611461366,31.65922070015222,
w30,80,ABMA20,primary_evaluation,121,1.0200555240306564,1269.308863646738,150.76600349352907,71.71349611461366,31.740488900104538,
w30,80,ABMA20,primary_evaluation,122,1.0200555240306564,1269.308863646738,150.76600349352907,71.71349611461366,31.95155810005963,
w30,80,ABMA20,primary_evaluation,123,1.0200555240306564,1269.308863646738,150.76600349352907,71.71349611461366,32.10498800012283,
w30,80,ABMA20,primary_evaluation,124,1.0200555240306564,1269.308863646738,150.76600349352907,71.71349611461366,32.29394889995456,
w30,80,ABMA20,primary_evaluation,125,1.0200555240306564,1269.308863646738,150.76600349352907,71.71349611461366,32.39497629995458,
w30,80,ABMA20,primary_evaluation,126,1.0200555240306564,1269.308863646738,150.76600349352907,71.71349611461366,32.595558899920434,
w30,80,ABMA20,primary_evaluation,127,1.0200555240306564,1269.308863646738,150.76600349352907,71.71349611461366,32.815202499972656,
w30,80,ABMA20,primary_evaluation,128,1.0200555240306564,1269.308863646738,150.76600349352907,71.71349611461366,33.18134290003218,
w30,80,ABMA20,primary_evaluation,129,1.0200555240306564,1269.308863646738,150.76600349352907,71.71349611461366,33.27041220013052,
w30,80,ABMA20,primary_evaluation,130,1.0200555240306564,1269.308863646738,150.76600349352907,71.71349611461366,33.39616649993695,
w30,80,ABMA20,primary_evaluation,131,1.0200555240306564,1269.308863646738,150.76600349352907,71.71349611461366,33.507769300136715,
w30,80,ABMA20,primary_evaluation,132,1.0200555240306564,1269.308863646738,150.76600349352907,71.71349611461366,33.60905320011079,
w30,80,ABMA20,primary_evaluation,133,0.9886772272168055,1272.9847950677206,113.92679759813632,72.03155910158958,33.742873599985614,
w30,80,ABMA20,primary_evaluation,134,0.9886772272168055,1272.9847950677206,113.92679759813632,72.03155910158958,33.84564960002899,
w30,80,ABMA20,primary_evaluation,135,0.9886772272168055,1272.9847950677206,113.92679759813632,72.03155910158958,33.953393399948254,
