run_id,mode,family,instance_id,solver,solver_seed,raw_makespan,collision_adjusted_makespan,added_waiting_time,conflict_count,unresolved_conflict_count,collision_audit_time_s,collision_audit_status,raw_result_unchanged,collision_path
equal_primary__uniform_n100_r1__hga_atomic__seed_210,equal_primary,uniform,uniform_n100_r1,hga_atomic,210,8729.00426158018,8729.004261580181,0.0,0,0,0.2339731000829488,success,True,formal_atomic/runs/equal_primary/uniform_n100_r1/hga_atomic/seed_210/attempt_001/collision_postprocess.json
equal_primary__uniform_n100_r1__eprk__seed_210,equal_primary,uniform,uniform_n100_r1,eprk,210,8630.907480386404,8630.907480386408,0.0,0,0,0.22944010002538562,success,True,formal_atomic/runs/equal_primary/uniform_n100_r1/eprk/seed_210/attempt_001/collision_postprocess.json
equal_time__uniform_n100_r1__eprk__seed_210,equal_time,uniform,uniform_n100_r1,eprk,210,8585.611174095717,8585.61117409572,0.0,0,0,0.20823369990102947,success,True,formal_atomic/runs/equal_time/uniform_n100_r1/eprk/seed_210/attempt_001/collision_postprocess.json
equal_time__uniform_n100_r1__hga_atomic__seed_210,equal_time,uniform,uniform_n100_r1,hga_atomic,210,8729.00426158018,8729.004261580181,0.0,0,0,0.18567329994402826,success,True,formal_atomic/runs/equal_time/uniform_n100_r1/hga_atomic/seed_210/attempt_001/collision_postprocess.json
equal_primary__uniform_n100_r1__eprk__seed_211,equal_primary,uniform,uniform_n100_r1,eprk,211,8604.732180256644,8604.732180256646,0.0,0,0,0.2069870000705123,success,True,formal_atomic/runs/equal_primary/uniform_n100_r1/eprk/seed_211/attempt_001/collision_postprocess.json
equal_primary__uniform_n100_r1__hga_atomic__seed_211,equal_primary,uniform,uniform_n100_r1,hga_atomic,211,8706.533378367956,8706.533378367956,0.0,0,0,0.19815650000236928,success,True,formal_atomic/runs/equal_primary/uniform_n100_r1/hga_atomic/seed_211/attempt_001/collision_postprocess.json
equal_time__uniform_n100_r1__hga_atomic__seed_211,equal_time,uniform,uniform_n100_r1,hga_atomic,211,8706.533378367956,8706.533378367956,0.0,0,0,0.22792649990879,success,True,formal_atomic/runs/equal_time/uniform_n100_r1/hga_atomic/seed_211/attempt_001/collision_postprocess.json
equal_time__uniform_n100_r1__eprk__seed_211,equal_time,uniform,uniform_n100_r1,eprk,211,8583.155852131049,8583.15585213105,0.0,0,0,0.1895673000253737,success,True,formal_atomic/runs/equal_time/uniform_n100_r1/eprk/seed_211/attempt_001/collision_postprocess.json
equal_primary__uniform_n100_r1__eprk__seed_212,equal_primary,uniform,uniform_n100_r1,eprk,212,8658.458758758848,8658.458758758848,0.0,0,0,0.2120075998827815,success,True,formal_atomic/runs/equal_primary/uniform_n100_r1/eprk/seed_212/attempt_001/collision_postprocess.json
equal_primary__uniform_n100_r1__hga_atomic__seed_212,equal_primary,uniform,uniform_n100_r1,hga_atomic,212,8626.782169538023,8626.782169538028,0.0,0,0,0.2425420000217855,success,True,formal_atomic/runs/equal_primary/uniform_n100_r1/hga_atomic/seed_212/attempt_001/collision_postprocess.json
equal_time__uniform_n100_r1__eprk__seed_212,equal_time,uniform,uniform_n100_r1,eprk,212,8606.670158318855,8606.670158318855,0.0,0,0,0.24636310013011098,success,True,formal_atomic/runs/equal_time/uniform_n100_r1/eprk/seed_212/attempt_001/collision_postprocess.json
equal_time__uniform_n100_r1__hga_atomic__seed_212,equal_time,uniform,uniform_n100_r1,hga_atomic,212,8626.782169538023,8626.782169538028,0.0,0,0,0.24604569980874658,success,True,formal_atomic/runs/equal_time/uniform_n100_r1/hga_atomic/seed_212/attempt_001/collision_postprocess.json
equal_primary__uniform_n100_r1__eprk__seed_213,equal_primary,uniform,uniform_n100_r1,eprk,213,8634.098496248062,8634.098496248063,0.0,0,0,0.21038560010492802,success,True,formal_atomic/runs/equal_primary/uniform_n100_r1/eprk/seed_213/attempt_001/collision_postprocess.json
equal_primary__uniform_n100_r1__hga_atomic__seed_213,equal_primary,uniform,uniform_n100_r1,hga_atomic,213,8684.058623405304,8684.058623405306,0.0,0,0,0.1905621001496911,success,True,formal_atomic/runs/equal_primary/uniform_n100_r1/hga_atomic/seed_213/attempt_001/collision_postprocess.json
equal_time__uniform_n100_r1__eprk__seed_213,equal_time,uniform,uniform_n100_r1,eprk,213,8599.565228938527,8599.565228938529,0.0,0,0,0.21889010001905262,success,True,formal_atomic/runs/equal_time/uniform_n100_r1/eprk/seed_213/attempt_001/collision_postprocess.json
equal_time__uniform_n100_r1__hga_atomic__seed_213,equal_time,uniform,uniform_n100_r1,hga_atomic,213,8684.058623405304,8684.058623405306,0.0,0,0,0.2108565999660641,success,True,formal_atomic/runs/equal_time/uniform_n100_r1/hga_atomic/seed_213/attempt_001/collision_postprocess.json
equal_primary__uniform_n100_r1__eprk__seed_214,equal_primary,uniform,uniform_n100_r1,eprk,214,8647.801272714358,8647.80127271436,0.0,0,0,0.1879602000117302,success,True,formal_atomic/runs/equal_primary/uniform_n100_r1/eprk/seed_214/attempt_001/collision_postprocess.json
equal_primary__uniform_n100_r1__hga_atomic__seed_214,equal_primary,uniform,uniform_n100_r1,hga_atomic,214,8676.328270632363,8676.32827063236,0.0,0,0,0.2039317002054304,success,True,formal_atomic/runs/equal_primary/uniform_n100_r1/hga_atomic/seed_214/attempt_001/collision_postprocess.json
equal_time__uniform_n100_r1__hga_atomic__seed_214,equal_time,uniform,uniform_n100_r1,hga_atomic,214,8676.328270632363,8676.32827063236,0.0,0,0,0.19043649989180267,success,True,formal_atomic/runs/equal_time/uniform_n100_r1/hga_atomic/seed_214/attempt_001/collision_postprocess.json
equal_time__uniform_n100_r1__eprk__seed_214,equal_time,uniform,uniform_n100_r1,eprk,214,8597.337441226835,8597.337441226837,0.0,0,0,0.1896734000183642,success,True,formal_atomic/runs/equal_time/uniform_n100_r1/eprk/seed_214/attempt_001/collision_postprocess.json
equal_primary__uniform_n100_r1__eprk__seed_215,equal_primary,uniform,uniform_n100_r1,eprk,215,8640.128688962359,8640.128688962363,0.0,0,0,0.18960699997842312,success,True,formal_atomic/runs/equal_primary/uniform_n100_r1/eprk/seed_215/attempt_001/collision_postprocess.json
equal_primary__uniform_n100_r1__hga_atomic__seed_215,equal_primary,uniform,uniform_n100_r1,hga_atomic,215,8643.425247022433,8643.425247022433,0.0,0,0,0.27537549985572696,success,True,formal_atomic/runs/equal_primary/uniform_n100_r1/hga_atomic/seed_215/attempt_001/collision_postprocess.json
equal_time__uniform_n100_r1__eprk__seed_215,equal_time,uniform,uniform_n100_r1,eprk,215,8599.009919775313,8599.009919775317,0.0,0,0,0.1891697000246495,success,True,formal_atomic/runs/equal_time/uniform_n100_r1/eprk/seed_215/attempt_001/collision_postprocess.json
equal_time__uniform_n100_r1__hga_atomic__seed_215,equal_time,uniform,uniform_n100_r1,hga_atomic,215,8643.425247022433,8643.425247022433,0.0,0,0,0.272101900074631,success,True,formal_atomic/runs/equal_time/uniform_n100_r1/hga_atomic/seed_215/attempt_001/collision_postprocess.json
equal_primary__uniform_n100_r1__hga_atomic__seed_216,equal_primary,uniform,uniform_n100_r1,hga_atomic,216,8655.720565883557,8655.720565883556,0.0,0,0,0.21956399991177022,success,True,formal_atomic/runs/equal_primary/uniform_n100_r1/hga_atomic/seed_216/attempt_001/collision_postprocess.json
equal_primary__uniform_n100_r1__eprk__seed_216,equal_primary,uniform,uniform_n100_r1,eprk,216,8641.981230169667,8641.981230169667,0.0,0,0,0.21589690004475415,success,True,formal_atomic/runs/equal_primary/uniform_n100_r1/eprk/seed_216/attempt_001/collision_postprocess.json
equal_time__uniform_n100_r1__eprk__seed_216,equal_time,uniform,uniform_n100_r1,eprk,216,8582.53959118328,8582.53959118328,0.0,0,0,0.19611350004561245,success,True,formal_atomic/runs/equal_time/uniform_n100_r1/eprk/seed_216/attempt_001/collision_postprocess.json
equal_time__uniform_n100_r1__hga_atomic__seed_216,equal_time,uniform,uniform_n100_r1,hga_atomic,216,8655.720565883557,8655.720565883556,0.0,0,0,0.21482690004631877,success,True,formal_atomic/runs/equal_time/uniform_n100_r1/hga_atomic/seed_216/attempt_001/collision_postprocess.json
equal_primary__uniform_n100_r1__hga_atomic__seed_217,equal_primary,uniform,uniform_n100_r1,hga_atomic,217,8694.390203765268,8694.390203765268,0.0,0,0,0.24072829983197153,success,True,formal_atomic/runs/equal_primary/uniform_n100_r1/hga_atomic/seed_217/attempt_001/collision_postprocess.json
equal_primary__uniform_n100_r1__eprk__seed_217,equal_primary,uniform,uniform_n100_r1,eprk,217,8626.792462863961,8626.792462863963,0.0,0,0,0.2121925000101328,success,True,formal_atomic/runs/equal_primary/uniform_n100_r1/eprk/seed_217/attempt_001/collision_postprocess.json
equal_time__uniform_n100_r1__hga_atomic__seed_217,equal_time,uniform,uniform_n100_r1,hga_atomic,217,8694.390203765268,8694.390203765268,0.0,0,0,0.23622409999370575,success,True,formal_atomic/runs/equal_time/uniform_n100_r1/hga_atomic/seed_217/attempt_001/collision_postprocess.json
equal_time__uniform_n100_r1__eprk__seed_217,equal_time,uniform,uniform_n100_r1,eprk,217,8570.096449575014,8570.096449575016,0.0,0,0,0.23349760007113218,success,True,formal_atomic/runs/equal_time/uniform_n100_r1/eprk/seed_217/attempt_001/collision_postprocess.json
equal_primary__uniform_n100_r1__hga_atomic__seed_218,equal_primary,uniform,uniform_n100_r1,hga_atomic,218,8631.668019638088,8631.668019638088,0.0,0,0,0.2290408001281321,success,True,formal_atomic/runs/equal_primary/uniform_n100_r1/hga_atomic/seed_218/attempt_001/collision_postprocess.json
equal_primary__uniform_n100_r1__eprk__seed_218,equal_primary,uniform,uniform_n100_r1,eprk,218,8652.978908555839,8652.97890855584,0.0,0,0,0.2445044000633061,success,True,formal_atomic/runs/equal_primary/uniform_n100_r1/eprk/seed_218/attempt_001/collision_postprocess.json
equal_time__uniform_n100_r1__eprk__seed_218,equal_time,uniform,uniform_n100_r1,eprk,218,8599.807945690542,8599.807945690543,0.0,0,0,0.20419820002280176,success,True,formal_atomic/runs/equal_time/uniform_n100_r1/eprk/seed_218/attempt_001/collision_postprocess.json
equal_time__uniform_n100_r1__hga_atomic__seed_218,equal_time,uniform,uniform_n100_r1,hga_atomic,218,8631.668019638088,8631.668019638088,0.0,0,0,0.1983823999762535,success,True,formal_atomic/runs/equal_time/uniform_n100_r1/hga_atomic/seed_218/attempt_001/collision_postprocess.json
equal_primary__uniform_n100_r1__hga_atomic__seed_219,equal_primary,uniform,uniform_n100_r1,hga_atomic,219,8663.465192065174,8663.465192065174,0.0,0,0,0.21335390000604093,success,True,formal_atomic/runs/equal_primary/uniform_n100_r1/hga_atomic/seed_219/attempt_001/collision_postprocess.json
equal_primary__uniform_n100_r1__eprk__seed_219,equal_primary,uniform,uniform_n100_r1,eprk,219,8667.25439376804,8667.254393768044,0.0,0,0,0.22246580012142658,success,True,formal_atomic/runs/equal_primary/uniform_n100_r1/eprk/seed_219/attempt_001/collision_postprocess.json
equal_time__uniform_n100_r1__hga_atomic__seed_219,equal_time,uniform,uniform_n100_r1,hga_atomic,219,8663.465192065174,8663.465192065174,0.0,0,0,0.1951081999577582,success,True,formal_atomic/runs/equal_time/uniform_n100_r1/hga_atomic/seed_219/attempt_001/collision_postprocess.json
equal_time__uniform_n100_r1__eprk__seed_219,equal_time,uniform,uniform_n100_r1,eprk,219,8597.783442415133,8597.783442415137,0.0,0,0,0.1868926000315696,success,True,formal_atomic/runs/equal_time/uniform_n100_r1/eprk/seed_219/attempt_001/collision_postprocess.json
equal_primary__uniform_n100_r1__hga_atomic__seed_220,equal_primary,uniform,uniform_n100_r1,hga_atomic,220,8675.767065893766,8675.767065893768,0.0,0,0,0.30145739996805787,success,True,formal_atomic/runs/equal_primary/uniform_n100_r1/hga_atomic/seed_220/attempt_001/collision_postprocess.json
equal_primary__uniform_n100_r1__eprk__seed_220,equal_primary,uniform,uniform_n100_r1,eprk,220,8655.791103412254,8655.791103412255,0.0,0,0,0.21399650000967085,success,True,formal_atomic/runs/equal_primary/uniform_n100_r1/eprk/seed_220/attempt_001/collision_postprocess.json
equal_time__uniform_n100_r1__eprk__seed_220,equal_time,uniform,uniform_n100_r1,eprk,220,8614.892366893368,8614.892366893368,0.0,0,0,0.21077510016039014,success,True,formal_atomic/runs/equal_time/uniform_n100_r1/eprk/seed_220/attempt_001/collision_postprocess.json
equal_time__uniform_n100_r1__hga_atomic__seed_220,equal_time,uniform,uniform_n100_r1,hga_atomic,220,8675.767065893766,8675.767065893768,0.0,0,0,0.26797759998589754,success,True,formal_atomic/runs/equal_time/uniform_n100_r1/hga_atomic/seed_220/attempt_001/collision_postprocess.json
equal_primary__uniform_n100_r1__eprk__seed_221,equal_primary,uniform,uniform_n100_r1,eprk,221,8645.757027000165,8645.757027000165,0.0,0,0,0.21140210004523396,success,True,formal_atomic/runs/equal_primary/uniform_n100_r1/eprk/seed_221/attempt_001/collision_postprocess.json
equal_primary__uniform_n100_r1__hga_atomic__seed_221,equal_primary,uniform,uniform_n100_r1,hga_atomic,221,8651.824985022304,8651.824985022304,0.0,0,0,0.18935310002416372,success,True,formal_atomic/runs/equal_primary/uniform_n100_r1/hga_atomic/seed_221/attempt_001/collision_postprocess.json
equal_time__uniform_n100_r1__eprk__seed_221,equal_time,uniform,uniform_n100_r1,eprk,221,8581.395173793408,8581.395173793411,0.0,0,0,0.2196547999046743,success,True,formal_atomic/runs/equal_time/uniform_n100_r1/eprk/seed_221/attempt_001/collision_postprocess.json
equal_time__uniform_n100_r1__hga_atomic__seed_221,equal_time,uniform,uniform_n100_r1,hga_atomic,221,8651.824985022304,8651.824985022304,0.0,0,0,0.2114154000300914,success,True,formal_atomic/runs/equal_time/uniform_n100_r1/hga_atomic/seed_221/attempt_001/collision_postprocess.json
equal_primary__uniform_n100_r1__eprk__seed_222,equal_primary,uniform,uniform_n100_r1,eprk,222,8634.116967920221,8634.116967920221,0.0,0,0,0.19327080016955733,success,True,formal_atomic/runs/equal_primary/uniform_n100_r1/eprk/seed_222/attempt_001/collision_postprocess.json
equal_primary__uniform_n100_r1__hga_atomic__seed_222,equal_primary,uniform,uniform_n100_r1,hga_atomic,222,8631.980407164569,8631.980407164567,0.0,0,0,0.27210430009290576,success,True,formal_atomic/runs/equal_primary/uniform_n100_r1/hga_atomic/seed_222/attempt_001/collision_postprocess.json
equal_time__uniform_n100_r1__hga_atomic__seed_222,equal_time,uniform,uniform_n100_r1,hga_atomic,222,8631.980407164569,8631.980407164567,0.0,0,0,0.2949572999496013,success,True,formal_atomic/runs/equal_time/uniform_n100_r1/hga_atomic/seed_222/attempt_001/collision_postprocess.json
equal_time__uniform_n100_r1__eprk__seed_222,equal_time,uniform,uniform_n100_r1,eprk,222,8591.840065784563,8591.840065784565,0.0,0,0,0.18572830012999475,success,True,formal_atomic/runs/equal_time/uniform_n100_r1/eprk/seed_222/attempt_001/collision_postprocess.json
equal_primary__uniform_n100_r1__eprk__seed_223,equal_primary,uniform,uniform_n100_r1,eprk,223,8621.074023582009,8621.074023582009,0.0,0,0,0.20667840004898608,success,True,formal_atomic/runs/equal_primary/uniform_n100_r1/eprk/seed_223/attempt_001/collision_postprocess.json
equal_primary__uniform_n100_r1__hga_atomic__seed_223,equal_primary,uniform,uniform_n100_r1,hga_atomic,223,8646.962513054514,8646.962513054517,0.0,0,0,0.2060539999511093,success,True,formal_atomic/runs/equal_primary/uniform_n100_r1/hga_atomic/seed_223/attempt_001/collision_postprocess.json
equal_time__uniform_n100_r1__eprk__seed_223,equal_time,uniform,uniform_n100_r1,eprk,223,8581.6291716554,8581.629171655402,0.0,0,0,0.21669230004772544,success,True,formal_atomic/runs/equal_time/uniform_n100_r1/eprk/seed_223/attempt_001/collision_postprocess.json
equal_time__uniform_n100_r1__hga_atomic__seed_223,equal_time,uniform,uniform_n100_r1,hga_atomic,223,8646.962513054514,8646.962513054517,0.0,0,0,0.21230180002748966,success,True,formal_atomic/runs/equal_time/uniform_n100_r1/hga_atomic/seed_223/attempt_001/collision_postprocess.json
equal_primary__uniform_n100_r1__hga_atomic__seed_224,equal_primary,uniform,uniform_n100_r1,hga_atomic,224,8647.71707238561,8647.717072385614,0.0,0,0,0.19363059988245368,success,True,formal_atomic/runs/equal_primary/uniform_n100_r1/hga_atomic/seed_224/attempt_001/collision_postprocess.json
equal_primary__uniform_n100_r1__eprk__seed_224,equal_primary,uniform,uniform_n100_r1,eprk,224,8633.79928750302,8633.799287503021,0.0,0,0,0.2065743999555707,success,True,formal_atomic/runs/equal_primary/uniform_n100_r1/eprk/seed_224/attempt_001/collision_postprocess.json
equal_time__uniform_n100_r1__hga_atomic__seed_224,equal_time,uniform,uniform_n100_r1,hga_atomic,224,8647.71707238561,8647.717072385614,0.0,0,0,0.18830910022370517,success,True,formal_atomic/runs/equal_time/uniform_n100_r1/hga_atomic/seed_224/attempt_001/collision_postprocess.json
equal_time__uniform_n100_r1__eprk__seed_224,equal_time,uniform,uniform_n100_r1,eprk,224,8591.570367684724,8591.570367684724,0.0,0,0,0.20367299998179078,success,True,formal_atomic/runs/equal_time/uniform_n100_r1/eprk/seed_224/attempt_001/collision_postprocess.json
equal_primary__uniform_n100_r1__hga_atomic__seed_225,equal_primary,uniform,uniform_n100_r1,hga_atomic,225,8640.613095378192,8640.613095378192,0.0,0,0,0.23007280007004738,success,True,formal_atomic/runs/equal_primary/uniform_n100_r1/hga_atomic/seed_225/attempt_001/collision_postprocess.json
equal_primary__uniform_n100_r1__eprk__seed_225,equal_primary,uniform,uniform_n100_r1,eprk,225,8650.577720072066,8650.577720072066,0.0,0,0,0.21256089978851378,success,True,formal_atomic/runs/equal_primary/uniform_n100_r1/eprk/seed_225/attempt_001/collision_postprocess.json
equal_time__uniform_n100_r1__eprk__seed_225,equal_time,uniform,uniform_n100_r1,eprk,225,8591.428834775745,8591.428834775747,0.0,0,0,0.18759789993055165,success,True,formal_atomic/runs/equal_time/uniform_n100_r1/eprk/seed_225/attempt_001/collision_postprocess.json
equal_time__uniform_n100_r1__hga_atomic__seed_225,equal_time,uniform,uniform_n100_r1,hga_atomic,225,8640.613095378192,8640.613095378192,0.0,0,0,0.21799569996073842,success,True,formal_atomic/runs/equal_time/uniform_n100_r1/hga_atomic/seed_225/attempt_001/collision_postprocess.json
equal_primary__uniform_n100_r1__eprk__seed_226,equal_primary,uniform,uniform_n100_r1,eprk,226,8640.86630685935,8640.86630685935,0.0,0,0,0.2129684998653829,success,True,formal_atomic/runs/equal_primary/uniform_n100_r1/eprk/seed_226/attempt_001/collision_postprocess.json
equal_primary__uniform_n100_r1__hga_atomic__seed_226,equal_primary,uniform,uniform_n100_r1,hga_atomic,226,8652.844900978247,8652.844900978247,0.0,0,0,0.241353299934417,success,True,formal_atomic/runs/equal_primary/uniform_n100_r1/hga_atomic/seed_226/attempt_001/collision_postprocess.json
equal_time__uniform_n100_r1__eprk__seed_226,equal_time,uniform,uniform_n100_r1,eprk,226,8577.535116007066,8577.535116007068,0.0,0,0,0.213310900144279,success,True,formal_atomic/runs/equal_time/uniform_n100_r1/eprk/seed_226/attempt_001/collision_postprocess.json
equal_time__uniform_n100_r1__hga_atomic__seed_226,equal_time,uniform,uniform_n100_r1,hga_atomic,226,8652.844900978247,8652.844900978247,0.0,0,0,0.24100719997659326,success,True,formal_atomic/runs/equal_time/uniform_n100_r1/hga_atomic/seed_226/attempt_001/collision_postprocess.json
equal_primary__uniform_n100_r1__eprk__seed_227,equal_primary,uniform,uniform_n100_r1,eprk,227,8628.403907522148,8628.403907522148,0.0,0,0,0.21010980010032654,success,True,formal_atomic/runs/equal_primary/uniform_n100_r1/eprk/seed_227/attempt_001/collision_postprocess.json
equal_primary__uniform_n100_r1__hga_atomic__seed_227,equal_primary,uniform,uniform_n100_r1,hga_atomic,227,8671.514489690646,8671.514489690646,0.0,0,0,0.19492670008912683,success,True,formal_atomic/runs/equal_primary/uniform_n100_r1/hga_atomic/seed_227/attempt_001/collision_postprocess.json
equal_time__uniform_n100_r1__eprk__seed_227,equal_time,uniform,uniform_n100_r1,eprk,227,8584.415474443693,8584.415474443693,0.0,0,0,0.227081400109455,success,True,formal_atomic/runs/equal_time/uniform_n100_r1/eprk/seed_227/attempt_001/collision_postprocess.json
equal_time__uniform_n100_r1__hga_atomic__seed_227,equal_time,uniform,uniform_n100_r1,hga_atomic,227,8671.514489690646,8671.514489690646,0.0,0,0,0.43333739996887743,success,True,formal_atomic/runs/equal_time/uniform_n100_r1/hga_atomic/seed_227/attempt_001/collision_postprocess.json
equal_primary__uniform_n100_r1__hga_atomic__seed_228,equal_primary,uniform,uniform_n100_r1,hga_atomic,228,8626.992753258699,8626.9927532587,0.0,0,0,0.523402800085023,success,True,formal_atomic/runs/equal_primary/uniform_n100_r1/hga_atomic/seed_228/attempt_001/collision_postprocess.json
equal_primary__uniform_n100_r1__eprk__seed_228,equal_primary,uniform,uniform_n100_r1,eprk,228,8622.19991627207,8622.199916272071,0.0,0,0,0.2267287999857217,success,True,formal_atomic/runs/equal_primary/uniform_n100_r1/eprk/seed_228/attempt_001/collision_postprocess.json
equal_time__uniform_n100_r1__hga_atomic__seed_228,equal_time,uniform,uniform_n100_r1,hga_atomic,228,8626.992753258699,8626.9927532587,0.0,0,0,0.30283980001695454,success,True,formal_atomic/runs/equal_time/uniform_n100_r1/hga_atomic/seed_228/attempt_001/collision_postprocess.json
equal_time__uniform_n100_r1__eprk__seed_228,equal_time,uniform,uniform_n100_r1,eprk,228,8590.999359294723,8590.999359294727,0.0,0,0,0.2141384999267757,success,True,formal_atomic/runs/equal_time/uniform_n100_r1/eprk/seed_228/attempt_001/collision_postprocess.json
equal_primary__uniform_n100_r1__hga_atomic__seed_229,equal_primary,uniform,uniform_n100_r1,hga_atomic,229,8695.845439637067,8695.845439637069,0.0,0,0,0.2090090001001954,success,True,formal_atomic/runs/equal_primary/uniform_n100_r1/hga_atomic/seed_229/attempt_001/collision_postprocess.json
equal_primary__uniform_n100_r1__eprk__seed_229,equal_primary,uniform,uniform_n100_r1,eprk,229,8638.870932808959,8638.87093280896,0.0,0,0,0.2216155999340117,success,True,formal_atomic/runs/equal_primary/uniform_n100_r1/eprk/seed_229/attempt_001/collision_postprocess.json
equal_time__uniform_n100_r1__hga_atomic__seed_229,equal_time,uniform,uniform_n100_r1,hga_atomic,229,8695.845439637067,8695.845439637069,0.0,0,0,0.3199703998398036,success,True,formal_atomic/runs/equal_time/uniform_n100_r1/hga_atomic/seed_229/attempt_001/collision_postprocess.json
equal_time__uniform_n100_r1__eprk__seed_229,equal_time,uniform,uniform_n100_r1,eprk,229,8612.887695125351,8612.887695125351,0.0,0,0,0.23761229985393584,success,True,formal_atomic/runs/equal_time/uniform_n100_r1/eprk/seed_229/attempt_001/collision_postprocess.json
equal_primary__uniform_n100_r1__eprk__seed_230,equal_primary,uniform,uniform_n100_r1,eprk,230,8630.29932456983,8630.299324569833,0.0,0,0,0.22406259994022548,success,True,formal_atomic/runs/equal_primary/uniform_n100_r1/eprk/seed_230/attempt_001/collision_postprocess.json
equal_primary__uniform_n100_r1__hga_atomic__seed_230,equal_primary,uniform,uniform_n100_r1,hga_atomic,230,8630.394963402387,8630.394963402388,0.0,0,0,0.18790350016206503,success,True,formal_atomic/runs/equal_primary/uniform_n100_r1/hga_atomic/seed_230/attempt_001/collision_postprocess.json
equal_time__uniform_n100_r1__eprk__seed_230,equal_time,uniform,uniform_n100_r1,eprk,230,8592.97258291987,8592.972582919872,0.0,0,0,0.22301339986734092,success,True,formal_atomic/runs/equal_time/uniform_n100_r1/eprk/seed_230/attempt_001/collision_postprocess.json
equal_time__uniform_n100_r1__hga_atomic__seed_230,equal_time,uniform,uniform_n100_r1,hga_atomic,230,8630.394963402387,8630.394963402388,0.0,0,0,0.31880140001885593,success,True,formal_atomic/runs/equal_time/uniform_n100_r1/hga_atomic/seed_230/attempt_001/collision_postprocess.json
equal_primary__uniform_n100_r2__hga_atomic__seed_201,equal_primary,uniform,uniform_n100_r2,hga_atomic,201,8909.90102250872,8909.901022508719,12.0,30,0,1.3169776999857277,success,True,formal_atomic/runs/equal_primary/uniform_n100_r2/hga_atomic/seed_201/attempt_001/collision_postprocess.json
equal_primary__uniform_n100_r2__eprk__seed_201,equal_primary,uniform,uniform_n100_r2,eprk,201,8870.087281691865,8870.087281691865,12.0,30,0,1.4550911001861095,success,True,formal_atomic/runs/equal_primary/uniform_n100_r2/eprk/seed_201/attempt_001/collision_postprocess.json
equal_time__uniform_n100_r2__eprk__seed_201,equal_time,uniform,uniform_n100_r2,eprk,201,8827.214256802985,8827.214256802989,12.0,30,0,1.5931727001443505,success,True,formal_atomic/runs/equal_time/uniform_n100_r2/eprk/seed_201/attempt_001/collision_postprocess.json
equal_time__uniform_n100_r2__hga_atomic__seed_201,equal_time,uniform,uniform_n100_r2,hga_atomic,201,8909.90102250872,8909.901022508719,12.0,30,0,1.4152124000247568,success,True,formal_atomic/runs/equal_time/uniform_n100_r2/hga_atomic/seed_201/attempt_001/collision_postprocess.json
equal_primary__uniform_n100_r2__hga_atomic__seed_202,equal_primary,uniform,uniform_n100_r2,hga_atomic,202,8901.419960507574,8901.419960507576,0.0,0,0,0.3148242000024766,success,True,formal_atomic/runs/equal_primary/uniform_n100_r2/hga_atomic/seed_202/attempt_001/collision_postprocess.json
equal_primary__uniform_n100_r2__eprk__seed_202,equal_primary,uniform,uniform_n100_r2,eprk,202,8864.19217170622,8864.19217170622,12.0,30,0,1.678766000084579,success,True,formal_atomic/runs/equal_primary/uniform_n100_r2/eprk/seed_202/attempt_001/collision_postprocess.json
equal_time__uniform_n100_r2__hga_atomic__seed_202,equal_time,uniform,uniform_n100_r2,hga_atomic,202,8901.419960507574,8901.419960507576,0.0,0,0,0.3168358998373151,success,True,formal_atomic/runs/equal_time/uniform_n100_r2/hga_atomic/seed_202/attempt_001/collision_postprocess.json
equal_time__uniform_n100_r2__eprk__seed_202,equal_time,uniform,uniform_n100_r2,eprk,202,8793.915114753478,8793.915114753478,12.0,30,0,1.418270800029859,success,True,formal_atomic/runs/equal_time/uniform_n100_r2/eprk/seed_202/attempt_001/collision_postprocess.json
equal_primary__uniform_n100_r2__eprk__seed_203,equal_primary,uniform,uniform_n100_r2,eprk,203,8859.750569534783,8859.750569534786,12.0,30,0,1.496837600134313,success,True,formal_atomic/runs/equal_primary/uniform_n100_r2/eprk/seed_203/attempt_001/collision_postprocess.json
equal_primary__uniform_n100_r2__hga_atomic__seed_203,equal_primary,uniform,uniform_n100_r2,hga_atomic,203,8905.127124923496,8905.127124923496,21.0,30,0,2.001691499957815,success,True,formal_atomic/runs/equal_primary/uniform_n100_r2/hga_atomic/seed_203/attempt_001/collision_postprocess.json
equal_time__uniform_n100_r2__hga_atomic__seed_203,equal_time,uniform,uniform_n100_r2,hga_atomic,203,8905.127124923496,8905.127124923496,21.0,30,0,1.4759302998427302,success,True,formal_atomic/runs/equal_time/uniform_n100_r2/hga_atomic/seed_203/attempt_001/collision_postprocess.json
equal_time__uniform_n100_r2__eprk__seed_203,equal_time,uniform,uniform_n100_r2,eprk,203,8834.123527503592,8834.123527503592,12.0,30,0,1.275679900078103,success,True,formal_atomic/runs/equal_time/uniform_n100_r2/eprk/seed_203/attempt_001/collision_postprocess.json
equal_primary__uniform_n100_r2__hga_atomic__seed_204,equal_primary,uniform,uniform_n100_r2,hga_atomic,204,8909.542697470893,8909.54269747089,0.0,0,0,0.30803450010716915,success,True,formal_atomic/runs/equal_primary/uniform_n100_r2/hga_atomic/seed_204/attempt_001/collision_postprocess.json
